"responseId","serverTimestamp","clientTimestamp","surveyVersion","language","consent","eligible","recentMethod","recentMethodOther","mission","missionOther","firstNeed","firstNeedOther","householdSize","items","spend","categories","categoriesOther","expansionPattern","considered","consideredCategory","consideredCategoryOther","stopReason","stopReasonOther","basketStopWhy","basketStopWhyOther","thresholdNoticed","thresholdAction","thresholdActionOther","zeptoWhy","zeptoWhyOther","zeptoCheckoutMoment","altWhy","altWhyOther","consideredZepto","altZeptoGap","receptivity","channelMix","channelMixOther","city","ageBracket","lifeStage","rawJson"
"BS2-2c6f0c3725e9a6e6","23/09/2026 19:08:09","2026-09-23T13:38:06.628Z","2.5","en","TRUE","TRUE","zepto","","urgent","","prepared_food_cafe","","one","two_three","200_399","[""prepared_food_cafe"",""snacks_sweets_beverages""]","","[""unplanned_browse"",""threshold_add""]","yes","beauty_personal_wellness","","control_spend","","","","yes","added_useful","","delivery_speed","","Needed iced Americano from Zepto Cafe at 8:30 AM before my morning standup call.","","","","","added_item","different_quick_commerce","","Bengaluru (Koramangala)","25_34","working_alone","{""responseId"":""BS2-2c6f0c3725e9a6e6"",""clientTimestamp"":""2026-09-23T13:38:06.628Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""prepared_food_cafe"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""two_three"",""spend"":""200_399"",""categories"":[""prepared_food_cafe"",""snacks_sweets_beverages""],""categoriesOther"":"""",""expansionPattern"":[""unplanned_browse"",""threshold_add""],""considered"":""yes"",""consideredCategory"":""beauty_personal_wellness"",""consideredCategoryOther"":"""",""stopReason"":""control_spend"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":""delivery_speed"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Needed iced Americano from Zepto Cafe at 8:30 AM before my morning standup call."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""added_item"",""channelMix"":""different_quick_commerce"",""channelMixOther"":"""",""city"":""Bengaluru (Koramangala)"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-bc008082d6a2de7e","23/09/2026 19:08:16","2026-09-23T13:38:14.010Z","2.5","en","TRUE","TRUE","blinkit","","planned_top_up","","fresh_produce","","two","four_six","700_999","[""fresh_produce"",""dairy_bread_eggs"",""staples_packaged_cooking""]","","[""planned_items""]","no","","","","","","","yes","no_change","","","","","availability","","yes","Blinkit had organic avocados and hydroponic salad greens in stock which Zepto missed.","looked_no_add","supermarket_bulk","","Bengaluru (Indiranagar)","25_34","working_partnered","{""responseId"":""BS2-bc008082d6a2de7e"",""clientTimestamp"":""2026-09-23T13:38:14.010Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""planned_top_up"",""missionOther"":"""",""firstNeed"":""fresh_produce"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""four_six"",""spend"":""700_999"",""categories"":[""fresh_produce"",""dairy_bread_eggs"",""staples_packaged_cooking""],""categoriesOther"":"""",""expansionPattern"":[""planned_items""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""no_change"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""availability"",""altWhyOther"":"""",""consideredZepto"":""yes"",""altZeptoGap"":""Blinkit had organic avocados and hydroponic salad greens in stock which Zepto missed."",""receptivity"":""looked_no_add"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Bengaluru (Indiranagar)"",""ageBracket"":""25_34"",""lifeStage"":""working_partnered""}"
"BS2-44a6653ab71af7c3","23/09/2026 19:08:44","2026-09-23T13:38:42.279Z","2.5","en","TRUE","TRUE","zepto","","ran_out","","dairy_bread_eggs","","one","two_three","200_399","[""dairy_bread_eggs"",""prepared_food_cafe""]","","[""immediate_checkout""]","no","","","","","need_complete","","yes","added_useful","","delivery_speed","","Almond milk got finished while making evening tea; arrived in 7 minutes.","","","","","ignored","same_app","","Bengaluru (Bellandur)","25_34","working_alone","{""responseId"":""BS2-44a6653ab71af7c3"",""clientTimestamp"":""2026-09-23T13:38:42.279Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""ran_out"",""missionOther"":"""",""firstNeed"":""dairy_bread_eggs"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""two_three"",""spend"":""200_399"",""categories"":[""dairy_bread_eggs"",""prepared_food_cafe""],""categoriesOther"":"""",""expansionPattern"":[""immediate_checkout""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":""need_complete"",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":""delivery_speed"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Almond milk got finished while making evening tea; arrived in 7 minutes."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""ignored"",""channelMix"":""same_app"",""channelMixOther"":"""",""city"":""Bengaluru (Bellandur)"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-3c35b991a4cba8c1","23/09/2026 19:08:51","2026-09-23T13:38:49.074Z","2.5","en","TRUE","TRUE","zepto","","discovery","","beauty_personal_wellness","","two","four_six","700_999","[""beauty_personal_wellness"",""snacks_sweets_beverages""]","","[""unplanned_browse"",""threshold_add""]","yes","electronics_mobile","","too_expensive","","","","yes","added_to_unlock","","price_offer","","Spotted 20% off on Korean skincare line during Zepto Super Saver Sale.","","","","","added_item","supermarket_bulk","","Bengaluru (Whitefield)","25_34","working_partnered","{""responseId"":""BS2-3c35b991a4cba8c1"",""clientTimestamp"":""2026-09-23T13:38:49.074Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""discovery"",""missionOther"":"""",""firstNeed"":""beauty_personal_wellness"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""four_six"",""spend"":""700_999"",""categories"":[""beauty_personal_wellness"",""snacks_sweets_beverages""],""categoriesOther"":"""",""expansionPattern"":[""unplanned_browse"",""threshold_add""],""considered"":""yes"",""consideredCategory"":""electronics_mobile"",""consideredCategoryOther"":"""",""stopReason"":""too_expensive"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_to_unlock"",""thresholdActionOther"":"""",""zeptoWhy"":""price_offer"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Spotted 20% off on Korean skincare line during Zepto Super Saver Sale."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""added_item"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Bengaluru (Whitefield)"",""ageBracket"":""25_34"",""lifeStage"":""working_partnered""}"
"BS2-7a6af0dca1a03e82","23/09/2026 19:09:14","2026-09-23T13:39:08.870Z","2.5","en","TRUE","TRUE","zepto","","urgent","","snacks_sweets_beverages","","one","one","below_200","[""snacks_sweets_beverages""]","","[""immediate_checkout""]","no","","","","","control_spend","","yes","paid_fee","","delivery_speed","","Needed one Red Bull at 1 AM for night shift release deployment.","","","","","ignored","different_quick_commerce","","Bengaluru (Marathahalli)","18_24","working_alone","{""responseId"":""BS2-7a6af0dca1a03e82"",""clientTimestamp"":""2026-09-23T13:39:08.870Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""snacks_sweets_beverages"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""one"",""spend"":""below_200"",""categories"":[""snacks_sweets_beverages""],""categoriesOther"":"""",""expansionPattern"":[""immediate_checkout""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":""control_spend"",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""paid_fee"",""thresholdActionOther"":"""",""zeptoWhy"":""delivery_speed"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Needed one Red Bull at 1 AM for night shift release deployment."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""ignored"",""channelMix"":""different_quick_commerce"",""channelMixOther"":"""",""city"":""Bengaluru (Marathahalli)"",""ageBracket"":""18_24"",""lifeStage"":""working_alone""}"
"BS2-502281993b11c36a","23/09/2026 19:09:34","2026-09-23T13:39:32.511Z","2.5","en","TRUE","TRUE","blinkit","","urgent","","electronics_mobile","","two","two_three","1000_plus","[""electronics_mobile"",""snacks_sweets_beverages""]","","[""planned_items""]","no","","","","","","","yes","no_change","","","","","availability","","yes","Blinkit had Type-C fast charging cable in stock within 10 minutes.","found_pushy","supermarket_bulk","","Bengaluru (Sarjapur Road)","25_34","working_partnered","{""responseId"":""BS2-502281993b11c36a"",""clientTimestamp"":""2026-09-23T13:39:32.511Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""electronics_mobile"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""two_three"",""spend"":""1000_plus"",""categories"":[""electronics_mobile"",""snacks_sweets_beverages""],""categoriesOther"":"""",""expansionPattern"":[""planned_items""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""no_change"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""availability"",""altWhyOther"":"""",""consideredZepto"":""yes"",""altZeptoGap"":""Blinkit had Type-C fast charging cable in stock within 10 minutes."",""receptivity"":""found_pushy"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Bengaluru (Sarjapur Road)"",""ageBracket"":""25_34"",""lifeStage"":""working_partnered""}"
"BS2-802207a2da102cda","23/09/2026 19:09:40","2026-09-23T13:39:38.801Z","2.5","en","TRUE","TRUE","zepto","","offer_led","","snacks_sweets_beverages","","two","seven_ten","400_699","[""snacks_sweets_beverages"",""prepared_food_cafe""]","","[""threshold_add"",""unplanned_browse""]","yes","beauty_personal_wellness","","control_spend","","","","yes","added_to_unlock","","price_offer","","Added 2 cup-nodles to claim flat Rs 80 discount coupon.","","","","","added_item","different_quick_commerce","","Bengaluru (Electronic City)","18_24","student","{""responseId"":""BS2-802207a2da102cda"",""clientTimestamp"":""2026-09-23T13:39:38.801Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""offer_led"",""missionOther"":"""",""firstNeed"":""snacks_sweets_beverages"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""seven_ten"",""spend"":""400_699"",""categories"":[""snacks_sweets_beverages"",""prepared_food_cafe""],""categoriesOther"":"""",""expansionPattern"":[""threshold_add"",""unplanned_browse""],""considered"":""yes"",""consideredCategory"":""beauty_personal_wellness"",""consideredCategoryOther"":"""",""stopReason"":""control_spend"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_to_unlock"",""thresholdActionOther"":"""",""zeptoWhy"":""price_offer"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Added 2 cup-nodles to claim flat Rs 80 discount coupon."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""added_item"",""channelMix"":""different_quick_commerce"",""channelMixOther"":"""",""city"":""Bengaluru (Electronic City)"",""ageBracket"":""18_24"",""lifeStage"":""student""}"
"BS2-f0bcb6f268ed5061","23/09/2026 19:10:14","2026-09-23T13:40:12.392Z","2.5","en","TRUE","TRUE","zepto","","ran_out","","household_home_kitchen","","one","two_three","200_399","[""household_home_kitchen"",""dairy_bread_eggs""]","","[""planned_items"",""threshold_add""]","yes","snacks_sweets_beverages","","control_spend","","","","yes","added_useful","","convenience","","Garbage bags ran out, added eggs to cross Rs 199 free delivery bar.","","","","","looked_no_add","same_app","","Bengaluru (Old Airport Road)","25_34","working_alone","{""responseId"":""BS2-f0bcb6f268ed5061"",""clientTimestamp"":""2026-09-23T13:40:12.392Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""ran_out"",""missionOther"":"""",""firstNeed"":""household_home_kitchen"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""two_three"",""spend"":""200_399"",""categories"":[""household_home_kitchen"",""dairy_bread_eggs""],""categoriesOther"":"""",""expansionPattern"":[""planned_items"",""threshold_add""],""considered"":""yes"",""consideredCategory"":""snacks_sweets_beverages"",""consideredCategoryOther"":"""",""stopReason"":""control_spend"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":""convenience"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Garbage bags ran out, added eggs to cross Rs 199 free delivery bar."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""looked_no_add"",""channelMix"":""same_app"",""channelMixOther"":"""",""city"":""Bengaluru (Old Airport Road)"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-423156cc28b79761","23/09/2026 19:10:21","2026-09-23T13:40:19.628Z","2.5","en","TRUE","TRUE","blinkit","","ran_out","","dairy_bread_eggs","","two","four_six","700_999","[""dairy_bread_eggs"",""staples_packaged_cooking"",""fresh_produce""]","","[""planned_items""]","no","","","","","","","yes","added_to_unlock","","","","","delivery_speed","","yes","Blinkit dark store is right outside our high-rise complex in Gurgaon.","looked_no_add","supermarket_bulk","","Delhi-NCR (Gurgaon Phase 5)","25_34","working_partnered","{""responseId"":""BS2-423156cc28b79761"",""clientTimestamp"":""2026-09-23T13:40:19.628Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""ran_out"",""missionOther"":"""",""firstNeed"":""dairy_bread_eggs"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""four_six"",""spend"":""700_999"",""categories"":[""dairy_bread_eggs"",""staples_packaged_cooking"",""fresh_produce""],""categoriesOther"":"""",""expansionPattern"":[""planned_items""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_to_unlock"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""delivery_speed"",""altWhyOther"":"""",""consideredZepto"":""yes"",""altZeptoGap"":""Blinkit dark store is right outside our high-rise complex in Gurgaon."",""receptivity"":""looked_no_add"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Delhi-NCR (Gurgaon Phase 5)"",""ageBracket"":""25_34"",""lifeStage"":""working_partnered""}"
"BS2-6c288cfbd5eed8ab","23/09/2026 19:10:28","2026-09-23T13:40:26.200Z","2.5","en","TRUE","TRUE","zepto","","urgent","","prepared_food_cafe","","one","two_three","400_699","[""prepared_food_cafe"",""snacks_sweets_beverages""]","","[""unplanned_browse""]","yes","beauty_personal_wellness","","too_expensive","","","","yes","added_useful","","delivery_speed","","Ordered cold brew coffee and cheese croissant while working late.","","","","","added_item","different_quick_commerce","","Mumbai (Bandra West)","25_34","working_alone","{""responseId"":""BS2-6c288cfbd5eed8ab"",""clientTimestamp"":""2026-09-23T13:40:26.200Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""prepared_food_cafe"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""two_three"",""spend"":""400_699"",""categories"":[""prepared_food_cafe"",""snacks_sweets_beverages""],""categoriesOther"":"""",""expansionPattern"":[""unplanned_browse""],""considered"":""yes"",""consideredCategory"":""beauty_personal_wellness"",""consideredCategoryOther"":"""",""stopReason"":""too_expensive"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":""delivery_speed"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Ordered cold brew coffee and cheese croissant while working late."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""added_item"",""channelMix"":""different_quick_commerce"",""channelMixOther"":"""",""city"":""Mumbai (Bandra West)"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-fafed04338463d31","23/09/2026 19:10:58","2026-09-23T13:40:55.661Z","2.5","en","TRUE","TRUE","blinkit","","urgent","","fresh_produce","","two","four_six","400_699","[""fresh_produce"",""dairy_bread_eggs"",""meat_seafood_frozen""]","","[""planned_items""]","yes","snacks_sweets_beverages","","quality_concern","","","","yes","added_useful","","","","","availability","","yes","Blinkit had fresh Katla fish cut in stock in Salt Lake.","looked_no_add","local_bulk","","Kolkata (Salt Lake)","25_34","working_partnered","{""responseId"":""BS2-fafed04338463d31"",""clientTimestamp"":""2026-09-23T13:40:55.661Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""fresh_produce"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""four_six"",""spend"":""400_699"",""categories"":[""fresh_produce"",""dairy_bread_eggs"",""meat_seafood_frozen""],""categoriesOther"":"""",""expansionPattern"":[""planned_items""],""considered"":""yes"",""consideredCategory"":""snacks_sweets_beverages"",""consideredCategoryOther"":"""",""stopReason"":""quality_concern"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""availability"",""altWhyOther"":"""",""consideredZepto"":""yes"",""altZeptoGap"":""Blinkit had fresh Katla fish cut in stock in Salt Lake."",""receptivity"":""looked_no_add"",""channelMix"":""local_bulk"",""channelMixOther"":"""",""city"":""Kolkata (Salt Lake)"",""ageBracket"":""25_34"",""lifeStage"":""working_partnered""}"
"BS2-0556ab8f86883ab0","23/09/2026 19:11:04","2026-09-23T13:41:02.455Z","2.5","en","TRUE","TRUE","zepto","","ran_out","","dairy_bread_eggs","","one","two_three","200_399","[""dairy_bread_eggs"",""snacks_sweets_beverages""]","","[""planned_items"",""threshold_add""]","yes","beauty_personal_wellness","","buy_later","","","","yes","added_useful","","delivery_speed","","Milk ran out before morning tea, delivered in 9 mins.","","","","","added_item","same_app","","Hyderabad (Gachibowli)","25_34","working_alone","{""responseId"":""BS2-0556ab8f86883ab0"",""clientTimestamp"":""2026-09-23T13:41:02.455Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""ran_out"",""missionOther"":"""",""firstNeed"":""dairy_bread_eggs"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""two_three"",""spend"":""200_399"",""categories"":[""dairy_bread_eggs"",""snacks_sweets_beverages""],""categoriesOther"":"""",""expansionPattern"":[""planned_items"",""threshold_add""],""considered"":""yes"",""consideredCategory"":""beauty_personal_wellness"",""consideredCategoryOther"":"""",""stopReason"":""buy_later"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":""delivery_speed"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Milk ran out before morning tea, delivered in 9 mins."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""added_item"",""channelMix"":""same_app"",""channelMixOther"":"""",""city"":""Hyderabad (Gachibowli)"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-b58a8ce3ffc152fc","23/09/2026 19:11:25","2026-09-23T13:41:21.538Z","2.5","en","TRUE","TRUE","zepto","","discovery","","prepared_food_cafe","","two","four_six","400_699","[""prepared_food_cafe"",""snacks_sweets_beverages""]","","[""unplanned_browse""]","yes","snacks_sweets_beverages","","control_spend","","","","yes","added_useful","","convenience","","Tried Zepto Cafe sourdough toast during afternoon WFH break.","","","","","added_item","supermarket_bulk","","Pune (Kothrud)","25_34","working_alone","{""responseId"":""BS2-b58a8ce3ffc152fc"",""clientTimestamp"":""2026-09-23T13:41:21.538Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""discovery"",""missionOther"":"""",""firstNeed"":""prepared_food_cafe"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""four_six"",""spend"":""400_699"",""categories"":[""prepared_food_cafe"",""snacks_sweets_beverages""],""categoriesOther"":"""",""expansionPattern"":[""unplanned_browse""],""considered"":""yes"",""consideredCategory"":""snacks_sweets_beverages"",""consideredCategoryOther"":"""",""stopReason"":""control_spend"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":""convenience"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Tried Zepto Cafe sourdough toast during afternoon WFH break."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""added_item"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Pune (Kothrud)"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-65dc67b713657d95","23/09/2026 19:11:31","2026-09-23T13:41:29.334Z","2.5","en","TRUE","TRUE","blinkit","","urgent","","household_home_kitchen","","three_four","four_six","700_999","[""household_home_kitchen"",""dairy_bread_eggs""]","","[""planned_items"",""threshold_add""]","no","","","","","","","yes","added_to_unlock","","","","","delivery_speed","","yes","Blinkit delivered mosquito refill and milk in 8 mins.","looked_no_add","supermarket_bulk","","Delhi-NCR (Noida Sec 62)","35_44","family_with_children","{""responseId"":""BS2-65dc67b713657d95"",""clientTimestamp"":""2026-09-23T13:41:29.334Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""household_home_kitchen"",""firstNeedOther"":"""",""householdSize"":""three_four"",""items"":""four_six"",""spend"":""700_999"",""categories"":[""household_home_kitchen"",""dairy_bread_eggs""],""categoriesOther"":"""",""expansionPattern"":[""planned_items"",""threshold_add""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_to_unlock"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""delivery_speed"",""altWhyOther"":"""",""consideredZepto"":""yes"",""altZeptoGap"":""Blinkit delivered mosquito refill and milk in 8 mins."",""receptivity"":""looked_no_add"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Delhi-NCR (Noida Sec 62)"",""ageBracket"":""35_44"",""lifeStage"":""family_with_children""}"
"BS2-d7e50a4cf58cf65d","23/09/2026 19:11:37","2026-09-23T13:41:35.495Z","2.5","en","TRUE","TRUE","local_store","","planned_top_up","","fresh_produce","","four_six","seven_ten","400_699","[""fresh_produce"",""dairy_bread_eggs""]","","[""planned_items""]","no","","","","","","","no","","","","","","habit","","no","Prefer our trusted local kirana uncle who gives monthly credit ledger.","ignored","local_bulk","","Ahmedabad (Bodakdev)","45_54","family_with_children","{""responseId"":""BS2-d7e50a4cf58cf65d"",""clientTimestamp"":""2026-09-23T13:41:35.495Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""local_store"",""recentMethodOther"":"""",""mission"":""planned_top_up"",""missionOther"":"""",""firstNeed"":""fresh_produce"",""firstNeedOther"":"""",""householdSize"":""four_six"",""items"":""seven_ten"",""spend"":""400_699"",""categories"":[""fresh_produce"",""dairy_bread_eggs""],""categoriesOther"":"""",""expansionPattern"":[""planned_items""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""no"",""thresholdAction"":"""",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""habit"",""altWhyOther"":"""",""consideredZepto"":""no"",""altZeptoGap"":""Prefer our trusted local kirana uncle who gives monthly credit ledger."",""receptivity"":""ignored"",""channelMix"":""local_bulk"",""channelMixOther"":"""",""city"":""Ahmedabad (Bodakdev)"",""ageBracket"":""45_54"",""lifeStage"":""family_with_children""}"
